CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalNetProfit,NetProfitPerOrder,InStoreRevShare,UERevShare,DDRevShare,SDRevShare,COGS_Rev_Ratio,OPEX_Rev_Ratio,TotalCostRate,Commission_UE,Commission_DD,DeliveryCost_SD,GrowthAdjOrders,GrowthAdjRevenue,InStorePPO,UE_PPO,DD_PPO,SD_PPO,CuisineType_enc,Segment_enc,Subregion_enc
Chinese,26515,Lotus Kitchen,Cafe,CBD,0.99,41.51,1747,315,13075.65,716,358,358,29721.16,14860.58,14860.58,0.23336392775178,0.388946938468143,0.3,15,4.43,1585.94,4938.53,2309.01,1154.51,4026.74,0.22,0.5,0.25,0.25,12428.789999999999,7.114361763022323,0.18030910131654262,0.4098454493417287,0.20492272467086434,0.20492272467086434,0.23336392775178,0.388946938468143,0.622310866219923,0.15,0.075,1.1075,1729.53,71792.7903,15.628259493670885,3.2203765690376573,3.2159052924791087,11.216545961002785,2,0,0
Chinese,25555,Lotus Bistro,Cafe,CBD,0.99,30.34,763,171,5188.14,296,148,148,8980.64,4490.32,4490.32,0.279941906649619,0.444194895145483,0.29,13,3.84,568.32,1431.22,-126.96,-63.48,670.39,0.29,0.5,0.25,0.25,1911.17,2.5048099606815204,0.22411533420707735,0.38794233289646135,0.19397116644823068,0.19397116644823068,0.279941906649619,0.444194895145483,0.724136801795102,0.145,0.0725,0.96,755.37,22917.925799999997,8.321046511627907,-0.42747474747474745,-0.4260402684563758,4.499261744966443,2,0,0
Chinese,25204,Lotus Diner,Cafe,South Auckland,1.05,41.77,1160,224,9356.48,468,234,234,19548.36,9774.18,9774.18,0.242862232327461,0.440491092158481,0.31,4,1.18,276.12,2962.7,129.93,64.97,2818.84,0.24,0.5,0.25,0.25,5976.44,5.152103448275862,0.19310344827586204,0.40344827586206894,0.20172413793103447,0.20172413793103447,0.242862232327461,0.440491092158481,0.683353324485942,0.155,0.0775,0.295,1218.0,50875.86000000001,13.167555555555555,0.2770362473347548,0.276468085106383,11.995063829787235,2,0,2
Chinese,26486,Red Cafe,QSR,South Auckland,1.05,37.7,881,121,4561.7,380,190,190,14326.0,7163.0,7163.0,0.268228919859976,0.375720127648674,0.31,15,4.43,841.7,1624.2,659.73,329.86,1708.69,0.16,0.5,0.25,0.25,4322.4800000000005,4.906333711691261,0.1373439273552781,0.431328036322361,0.2156640181611805,0.2156640181611805,0.268228919859976,0.375720127648674,0.64394904750865,0.155,0.0775,1.1075,925.0500000000001,34874.385,13.313114754098361,1.7315748031496063,1.7270157068062828,8.946020942408378,2,3,2
Chinese,25844,Lotus Eatery,QSR,South Auckland,1.05,39.19,1313,209,8190.71,552,276,276,21632.88,10816.44,10816.44,0.272124186344445,0.39369796726387,0.3,12,3.54,977.04,2737.15,739.37,369.68,2637.57,0.19,0.5,0.25,0.25,6483.77,4.9381340441736485,0.15917745620715917,0.4204112718964204,0.2102056359482102,0.2102056359482102,0.272124186344445,0.39369796726387,0.6658221536083151,0.15,0.075,0.885,1378.65,54029.29350000001,13.03404761904762,1.3370162748643761,1.3345848375451264,9.521913357400722,2,3,2
Chinese,26368,Dragon Eatery,Cafe,West Auckland,1.04,40.68,1554,202,8217.36,676,338,338,27499.68,13749.84,13749.84,0.202652339376509,0.396879305806942,0.27,11,3.25,1098.5,3290.79,3587.84,1793.92,4407.88,0.15,0.5,0.25,0.25,13080.43,8.417265122265123,0.12998712998713,0.435006435006435,0.2175032175032175,0.2175032175032175,0.202652339376509,0.396879305806942,0.5995316451834509,0.135,0.0675,0.8125,1616.16,65745.3888,16.2107881773399,5.299615952732644,5.2917994100294985,13.00259587020649,2,0,3
Chinese,26690,Dragon Grill,Ghost Kitchen,CBD,0.99,31.29,1412,92,2878.68,660,330,330,20651.4,10325.7,10325.7,0.258770291029941,0.288752131327055,0.31,18,5.31,1752.3,1302.54,2942.36,1471.18,2919.85,0.07,0.5,0.25,0.25,8635.93,6.116097733711048,0.06515580736543909,0.46742209631728054,0.23371104815864027,0.23371104815864027,0.258770291029941,0.288752131327055,0.547522422356996,0.155,0.0775,1.3275,1397.8799999999999,43739.665199999996,14.005806451612903,4.451376701966717,4.444652567975831,8.82129909365559,2,2,0
Chinese,26370,Golden Diner,QSR,CBD,0.99,30.84,1398,127,3916.68,635,318,318,19583.4,9807.12,9807.12,0.263308193814009,0.405627339868806,0.27,9,2.66,845.88,1296.67,1195.85,598.87,2400.91,0.1,0.5,0.25,0.25,5492.299999999999,3.9286838340486403,0.09084406294706722,0.45422031473533614,0.22746781115879827,0.22746781115879827,0.263308193814009,0.405627339868806,0.668935533682815,0.135,0.0675,0.665,1384.02,42683.17680000001,10.130234375,1.8802672955974842,1.8773354231974921,7.5263636363636355,2,3,0
Chinese,25446,Lotus Kitchen,Full-service,North Shore,1.03,44.57,805,213,9493.41,296,148,148,13192.72,6596.36,6596.36,0.35904397550039,0.454478869610466,0.27,10,2.95,436.6,1770.3,-1101.89,-550.95,793.47,0.36,0.5,0.25,0.25,910.9299999999998,1.1315900621118011,0.2645962732919255,0.36770186335403726,0.18385093167701863,0.18385093167701863,0.35904397550039,0.454478869610466,0.813522845110856,0.135,0.0675,0.7375,829.15,36955.2155,8.272429906542056,-3.7100673400673405,-3.6976510067114097,5.325302013422819,2,1,1
Chinese,26519,Sakura Eatery,Cafe,South Auckland,1.05,31.77,1715,223,7084.71,746,373,373,23700.42,11850.21,11850.21,0.267107212133706,0.39803223637864,0.31,7,2.07,772.11,2372.39,589.21,294.6,3196.06,0.15,0.5,0.25,0.25,6452.26,3.762250728862974,0.13002915451895045,0.43498542274052476,0.21749271137026238,0.21749271137026238,0.267107212133706,0.39803223637864,0.665139448512346,0.155,0.0775,0.5175,1800.75,57209.8275,10.591026785714286,0.7887684069611781,0.7877005347593583,8.545614973262031,2,0,2
Chinese,26318,Dragon Diner,QSR,North Shore,1.03,42.82,1678,279,11946.78,699,350,350,29931.18,14987.0,14987.0,0.203611622788012,0.44503956802655,0.3,6,1.77,619.5,4197.49,1536.93,769.56,4646.16,0.2,0.5,0.25,0.25,11150.14,6.644898688915375,0.16626936829559003,0.41656734207389756,0.2085816448152563,0.2085816448152563,0.203611622788012,0.44503956802655,0.648651190814562,0.15,0.075,0.4425,1728.3400000000001,74007.51879999999,14.991035714285713,2.195614285714286,2.1924786324786325,13.236923076923077,2,3,1
Chinese,26644,Lotus Tavern,Ghost Kitchen,CBD,0.99,37.03,1390,114,4221.42,638,319,319,23625.14,11812.57,11812.57,0.279031221440528,0.331663701019715,0.28,9,2.66,848.54,1643.42,2582.35,1291.17,3750.15,0.09,0.5,0.25,0.25,9267.09,6.666971223021583,0.08201438848920864,0.4589928057553957,0.22949640287769785,0.22949640287769785,0.279031221440528,0.331663701019715,0.6106949224602429,0.14,0.07,0.665,1376.1,50956.983,14.290608695652175,4.041236306729265,4.034906250000001,11.71921875,2,2,0
Chinese,25356,Golden Bistro,Ghost Kitchen,North Shore,1.03,40.09,1576,60,2405.4,758,379,379,30388.22,15194.11,15194.11,0.254831011791248,0.203994751733262,0.29,11,3.25,1231.75,1301.74,7632.74,3816.37,6990.91,0.04,0.5,0.25,0.25,19741.76,12.526497461928933,0.03807106598984771,0.4809644670050761,0.24048223350253806,0.24048223350253806,0.254831011791248,0.203994751733262,0.45882576352451,0.145,0.0725,0.8125,1623.28,65077.29520000001,21.34,10.05631093544137,10.043078947368421,18.397131578947366,2,2,1
Chinese,25720,Red Grill,QSR,West Auckland,1.04,43.59,1158,114,4969.26,522,261,261,22753.98,11376.99,11376.99,0.208057023026049,0.386074588098563,0.28,11,3.25,848.25,2016.87,2864.01,1432.0,3769.31,0.11,0.5,0.25,0.25,10082.19,8.706554404145079,0.0984455958549223,0.4507772020725389,0.22538860103626945,0.22538860103626945,0.208057023026049,0.386074588098563,0.594131611124612,0.14,0.07,0.8125,1204.32,52496.3088,17.538,5.476118546845124,5.465648854961832,14.386679389312977,2,3,3
Chinese,25518,Lotus Kitchen,Full-service,CBD,0.99,31.18,1228,304,9478.72,462,231,231,14405.16,7202.58,7202.58,0.355425095173996,0.526120292721316,0.28,7,2.07,478.17,1122.8,-2327.09,-1163.54,375.01,0.33,0.5,0.25,0.25,-1992.82,-1.622817589576547,0.24755700325732896,0.3762214983713355,0.18811074918566775,0.18811074918566775,0.355425095173996,0.526120292721316,0.881545387895312,0.14,0.07,0.5175,1215.72,37906.1496,3.681311475409836,-5.026112311015119,-5.0152586206896554,1.6164224137931034,2,1,0
Chinese,25235,Red Grill,QSR,South Auckland,1.05,38.17,1523,163,6221.71,680,340,340,25955.6,12977.8,12977.8,0.242224811166525,0.386467837006785,0.3,10,2.95,1003.0,2310.17,1850.83,925.41,3815.75,0.12,0.5,0.25,0.25,8902.16,5.845147734734077,0.10702560735390676,0.44648719632304656,0.22324359816152328,0.22324359816152328,0.242224811166525,0.386467837006785,0.6286926481733099,0.15,0.075,0.7375,1599.15,61039.55550000001,14.08640243902439,2.7178120411160056,2.7138123167155426,11.189882697947214,2,3,2
Chinese,25604,Lotus Cafe,QSR,North Shore,1.03,45.47,856,136,6183.92,360,180,180,16369.2,8184.6,8184.6,0.268583900295198,0.364573732274584,0.29,15,4.43,797.4,2268.52,1257.85,628.92,2205.06,0.19,0.5,0.25,0.25,6360.35,7.430315420560748,0.1588785046728972,0.42056074766355145,0.21028037383177572,0.21028037383177572,0.268583900295198,0.364573732274584,0.6331576325697821,0.145,0.0725,1.1075,881.6800000000001,40089.9896,16.5585401459854,3.4843490304709137,3.474696132596685,12.182651933701656,2,3,1
Chinese,25196,Golden Diner,Cafe,West Auckland,1.04,42.51,602,78,3315.78,262,131,131,11137.62,5568.81,5568.81,0.279265898615122,0.420667344261892,0.32,12,3.54,463.74,994.96,-222.01,-111.0,1207.27,0.15,0.5,0.25,0.25,1869.22,3.105016611295681,0.12956810631229235,0.4352159468438538,0.2176079734219269,0.2176079734219269,0.279265898615122,0.420667344261892,0.699933242877014,0.16,0.08,0.885,626.08,26614.660800000005,12.594430379746836,-0.8441444866920151,-0.8409090909090909,9.145984848484849,2,0,3
Chinese,25199,Sakura Corner,QSR,North Shore,1.03,35.77,1296,188,6724.76,554,277,277,19816.58,9908.29,9908.29,0.278208652883768,0.406034040707164,0.32,12,3.54,980.58,2123.39,-84.08,-42.04,2148.03,0.17,0.5,0.25,0.25,4145.3,3.1985339506172843,0.1450617283950617,0.42746913580246915,0.21373456790123457,0.21373456790123457,0.278208652883768,0.406034040707164,0.684242693590932,0.16,0.08,0.885,1334.88,47748.657600000006,11.234867724867724,-0.15149549549549549,-0.15122302158273382,7.726726618705037,2,3,1
Chinese,25364,Lotus Cafe,QSR,South Auckland,1.05,34.32,1518,162,5559.84,678,339,339,23268.96,11634.48,11634.48,0.253805624842644,0.407516850624233,0.31,4,1.18,400.02,1882.99,667.3,333.65,3540.32,0.12,0.5,0.25,0.25,6424.26,4.232055335968379,0.10671936758893281,0.4466403162055336,0.2233201581027668,0.2233201581027668,0.253805624842644,0.407516850624233,0.661322475466877,0.155,0.0775,0.295,1593.9,54702.647999999994,11.552085889570552,0.9827687776141384,0.9813235294117646,10.412705882352942,2,3,2
Chinese,25879,Golden Tavern,Ghost Kitchen,West Auckland,1.04,39.52,873,57,2252.64,408,204,204,16124.16,8062.08,8062.08,0.255745047354139,0.26501864414895,0.3,16,4.72,962.88,1079.55,2890.03,1445.02,2900.76,0.07,0.5,0.25,0.25,8315.36,9.525040091638031,0.06529209621993128,0.46735395189003437,0.23367697594501718,0.23367697594501718,0.255745047354139,0.26501864414895,0.520763691503089,0.15,0.075,1.18,907.9200000000001,35880.9984,18.61293103448276,7.066088019559903,7.048878048780487,14.150048780487806,2,2,3
Chinese,26276,Lotus Tavern,Cafe,South Auckland,1.05,33.78,820,148,4999.44,336,168,168,11350.08,5675.04,5675.04,0.230877000335604,0.433313726494089,0.31,16,4.72,792.96,1678.86,292.94,146.47,1112.77,0.22,0.5,0.25,0.25,3231.04,3.940292682926829,0.18048780487804875,0.4097560975609756,0.2048780487804878,0.2048780487804878,0.230877000335604,0.433313726494089,0.6641907268296929,0.155,0.0775,1.18,861.0,29084.58,11.26751677852349,0.8692581602373887,0.8666863905325444,6.5844378698224855,2,0,2
Chinese,25152,Red Corner,Cafe,CBD,0.99,31.82,1151,183,5823.06,484,242,242,15400.88,7700.44,7700.44,0.218786398787051,0.404047677922063,0.29,4,1.18,285.56,2196.26,1342.43,671.22,2618.78,0.19,0.5,0.25,0.25,6828.6900000000005,5.932832319721982,0.158992180712424,0.420503909643788,0.210251954821894,0.210251954821894,0.218786398787051,0.404047677922063,0.622834076709114,0.145,0.0725,0.295,1139.49,36258.5718,11.936195652173915,2.767896907216495,2.7622222222222224,10.77687242798354,2,0,0
Chinese,25355,Dragon Eatery,Full-service,South Auckland,1.05,41.84,1038,207,8660.88,415,208,208,17363.6,8702.72,8702.72,0.379519668442663,0.478032251819968,0.33,10,2.95,613.6,1233.73,-3256.58,-1632.21,626.09,0.25,0.5,0.25,0.25,-3028.97,-2.918082851637765,0.19942196531791906,0.39980732177263967,0.2003853564547206,0.2003853564547206,0.379519668442663,0.478032251819968,0.8575519202626309,0.165,0.0825,0.7375,1089.9,45601.416,5.9313942307692304,-7.828317307692307,-7.809617224880383,2.9956459330143543,2,1,2
Chinese,25213,Golden House,QSR,West Auckland,1.04,40.32,595,59,2378.88,268,134,134,10805.76,5402.88,5402.88,0.251114022769034,0.397714350628667,0.29,8,2.36,316.24,835.4,661.01,330.5,1581.1,0.11,0.5,0.25,0.25,3408.0099999999998,5.727747899159663,0.09915966386554621,0.45042016806722684,0.22521008403361342,0.22521008403361342,0.251114022769034,0.397714350628667,0.6488283733977009,0.145,0.0725,0.59,618.8000000000001,24950.016000000003,13.923333333333334,2.45728624535316,2.448148148148148,11.71185185185185,2,3,3
Chinese,26654,Golden Kitchen,Cafe,South Auckland,1.05,40.0,1136,248,9920.0,444,222,222,17760.0,8880.0,8880.0,0.233386963326484,0.438896401575767,0.27,4,1.18,261.96,3250.95,1025.05,512.52,2648.16,0.28,0.5,0.25,0.25,7436.68,6.54637323943662,0.21830985915492956,0.3908450704225352,0.1954225352112676,0.1954225352112676,0.233386963326484,0.438896401575767,0.672283364902251,0.135,0.0675,0.295,1192.8,47712.0,13.056024096385542,2.3034831460674154,2.2982959641255603,11.875156950672645,2,0,2
Chinese,25358,Red Eatery,Cafe,North Shore,1.03,32.21,603,91,2931.11,256,128,128,8245.76,4122.88,4122.88,0.213019451089203,0.381274681887589,0.29,12,3.54,453.12,1189.17,954.08,477.04,1219.56,0.18,0.5,0.25,0.25,3839.85,6.367910447761194,0.15091210613598674,0.42454394693200664,0.21227197346600332,0.21227197346600332,0.213019451089203,0.381274681887589,0.594294132976792,0.145,0.0725,0.885,621.09,20005.3089,12.925760869565218,3.7123735408560314,3.697984496124031,9.453953488372093,2,0,1
Chinese,25938,Dragon Corner,Ghost Kitchen,CBD,0.99,43.11,1399,115,4957.65,642,321,321,27676.62,13838.31,13838.31,0.27334766110871,0.246361427556258,0.28,16,4.72,1515.12,2381.11,5543.38,2771.69,5131.29,0.09,0.5,0.25,0.25,15827.470000000001,11.313416726233024,0.08220157255182274,0.45889921372408865,0.22944960686204433,0.22944960686204433,0.27334766110871,0.246361427556258,0.519709088664968,0.14,0.07,1.18,1385.01,59707.78109999999,20.526810344827588,8.621119751166407,8.607732919254659,15.935683229813664,2,2,0
Chinese,25964,Lotus Eatery,QSR,CBD,0.99,35.79,1326,162,5797.98,582,291,291,20829.78,10414.89,10414.89,0.252573682460934,0.381500149774365,0.29,6,1.77,515.07,2121.63,1581.53,790.76,3296.01,0.14,0.5,0.25,0.25,7789.93,5.8747586726998495,0.12217194570135748,0.4389140271493213,0.21945701357466066,0.21945701357466066,0.252573682460934,0.381500149774365,0.634073832235299,0.145,0.0725,0.4425,1312.74,46982.96459999999,13.016134969325154,2.7127444253859347,2.708082191780822,11.287705479452056,2,3,0
Chinese,25641,Red House,Cafe,North Shore,1.03,43.92,1198,262,11507.04,468,234,234,20554.56,10277.28,10277.28,0.207899869717658,0.362047634436749,0.32,15,4.43,1036.62,4948.63,2262.08,1131.04,3383.15,0.28,0.5,0.25,0.25,11724.9,9.787061769616026,0.21869782971619367,0.39065108514190316,0.19532554257095158,0.19532554257095158,0.207899869717658,0.362047634436749,0.569947504154407,0.16,0.08,1.1075,1233.94,54194.6448,18.816083650190116,4.8231982942430704,4.812936170212766,14.396382978723405,2,0,1
Chinese,25919,Golden Grill,Cafe,North Shore,1.03,31.04,1663,363,11267.52,650,325,325,20176.0,10088.0,10088.0,0.243415899220854,0.399870697432198,0.3,16,4.72,1534.0,4019.28,1144.25,572.12,2064.52,0.28,0.5,0.25,0.25,7800.17,4.690420926037282,0.21828021647624773,0.3908598917618761,0.19542994588093804,0.19542994588093804,0.243415899220854,0.399870697432198,0.643286596653052,0.15,0.075,1.18,1712.89,53168.1056,11.041978021978023,1.7576804915514592,1.7549693251533742,6.332883435582822,2,0,1
Indian,25665,Tandoori Diner,QSR,North Shore,1.03,37.29,570,70,2610.3,250,150,100,9322.5,5593.5,3729.0,0.243980130646378,0.447680360660888,0.32,13,3.84,384.0,804.86,-108.7,-65.22,765.8,0.14,0.5,0.3,0.2,1396.7399999999998,2.4504210526315786,0.12280701754385966,0.4385964912280702,0.2631578947368421,0.1754385964912281,0.243980130646378,0.447680360660888,0.691660491307266,0.16,0.096,0.768,587.1,21892.959,11.33605633802817,-0.43306772908366536,-0.4319205298013245,7.582178217821782,3,3,1
Indian,25382,Spice Kitchen,Full-service,South Auckland,1.05,44.63,1749,403,17985.89,673,404,269,30035.99,18030.52,12005.47,0.369725375855342,0.462683936930262,0.33,10,2.95,793.55,3014.27,-4878.12,-2928.32,1218.45,0.3,0.5,0.3,0.2,-3573.7200000000003,-2.043293310463122,0.23041738136077755,0.3847913093196112,0.23098913664951398,0.15380217267009716,0.369725375855342,0.462683936930262,0.832409312785604,0.165,0.099,0.5900000000000001,1836.45,81960.76350000002,7.461064356435643,-7.237566765578634,-7.23041975308642,4.512777777777778,3,1,2
Indian,25300,Curry Diner,Full-service,North Shore,1.03,36.63,885,115,4212.45,385,231,154,14102.55,8461.53,5641.02,0.394670888595283,0.470167292584665,0.29,15,4.43,682.22,569.36,-2183.61,-1310.17,80.23,0.15,0.5,0.3,0.2,-2844.19,-3.213774011299435,0.12994350282485875,0.4350282485875706,0.2610169491525424,0.17401129943502827,0.394670888595283,0.470167292584665,0.8648381811799479,0.145,0.087,0.886,911.5500000000001,33390.0765,4.908275862068965,-5.657020725388602,-5.647284482758621,0.5176129032258064,3,1,1
Indian,25058,Tandoori Kitchen,Full-service,CBD,0.99,40.43,1256,251,10147.93,502,302,201,20295.86,12209.86,8126.43,0.381141291733366,0.473784336866811,0.3,6,1.77,355.77,1472.2,-3144.35,-1891.62,823.17,0.25,0.5,0.3,0.2,-2740.5999999999995,-2.1820063694267513,0.1998407643312102,0.3996815286624204,0.24044585987261147,0.16003184713375795,0.381141291733366,0.473784336866811,0.854925628600177,0.15,0.09,0.35400000000000004,1243.44,50272.279200000004,5.842063492063493,-6.251192842942346,-6.242970297029703,4.07509900990099,3,1,0
Indian,25535,Royal Eatery,QSR,West Auckland,1.04,39.74,581,66,2622.84,258,154,103,10252.92,6119.96,4093.22,0.263628536202014,0.44126284015365,0.31,3,0.89,91.67,774.02,-152.68,-91.13,1116.27,0.13,0.5,0.3,0.2,1646.48,2.8338726333907056,0.1135972461273666,0.44406196213425125,0.2650602409638554,0.17728055077452665,0.263628536202014,0.44126284015365,0.704891376355664,0.155,0.093,0.17800000000000002,604.24,24012.497600000002,11.552537313432836,-0.5894980694980695,-0.5879354838709677,10.733365384615384,3,3,3
Indian,25141,Tandoori Corner,QSR,South Auckland,1.05,43.28,901,81,3505.68,410,246,164,17744.8,10646.88,7097.92,0.252808979973197,0.406785128777847,0.31,12,3.54,580.56,1193.35,539.55,323.73,1835.61,0.1,0.5,0.3,0.2,3892.24,4.319911209766925,0.08990011098779134,0.4550499445061043,0.2730299667036626,0.18201997780244175,0.252808979973197,0.406785128777847,0.659594108751044,0.155,0.093,0.7080000000000001,946.0500000000001,40945.044,14.553048780487805,1.3127737226277372,1.3106477732793522,11.12490909090909,3,3,2
Indian,25735,Tandoori Bistro,QSR,CBD,0.99,32.13,706,86,2763.18,310,186,124,9960.3,5976.18,3984.12,0.263643089570105,0.413649753807113,0.29,12,3.54,438.96,891.7,325.77,195.46,846.74,0.14,0.5,0.3,0.2,2259.67,3.2006657223796036,0.12181303116147309,0.43909348441926344,0.2634560906515581,0.17563739376770537,0.263643089570105,0.413649753807113,0.6772928433772181,0.145,0.087,0.7080000000000001,698.9399999999999,22456.942199999998,10.249425287356322,1.0474919614147908,1.0452406417112299,6.77392,3,3,0
Indian,26216,Bombay Eatery,Full-service,South Auckland,1.05,37.73,566,137,5169.01,214,129,86,8074.22,4867.17,3244.78,0.371765008277725,0.523461820045486,0.29,17,5.02,431.72,541.57,-1495.56,-901.53,-91.75,0.32,0.5,0.3,0.2,-1947.27,-3.4404063604240283,0.2420494699646643,0.37809187279151946,0.22791519434628976,0.1519434628975265,0.371765008277725,0.523461820045486,0.895226828323211,0.145,0.087,1.004,594.3000000000001,22422.939000000002,3.924420289855073,-6.956093023255813,-6.934846153846154,-1.0545977011494252,3,1,2
Indian,25732,Royal Cafe,Ghost Kitchen,North Shore,1.03,32.46,1047,95,3083.7,476,286,190,15450.96,9283.56,6167.4,0.292296414996963,0.249709661793895,0.32,18,5.31,1008.9,1412.32,2132.14,1281.07,1815.73,0.1,0.5,0.3,0.2,6641.26,6.343132760267431,0.09073543457497611,0.4546322827125119,0.2731614135625597,0.18147086914995222,0.292296414996963,0.249709661793895,0.542006076790858,0.16,0.096,1.062,1078.41,35005.1886,14.711666666666666,4.469895178197064,4.463658536585366,9.506439790575916,3,2,1
Indian,25383,Bombay Grill,Cafe,CBD,0.99,32.51,583,71,2308.21,256,154,102,8322.56,5006.54,3316.02,0.277262946683913,0.355963276606053,0.27,4,1.18,120.36,846.59,805.41,484.5,1095.87,0.14,0.5,0.3,0.2,3232.37,5.5443739279588335,0.12178387650085762,0.4391080617495711,0.2641509433962264,0.17495711835334476,0.277262946683913,0.355963276606053,0.6332262232899659,0.135,0.081,0.236,577.17,18763.796700000003,11.758194444444445,3.1338910505836575,3.1258064516129034,10.639514563106795,3,0,0
Indian,26143,Spice Corner,QSR,CBD,0.99,35.17,887,73,2567.41,407,244,163,14314.19,8581.48,5732.71,0.259326546024531,0.369964506500401,0.32,16,4.72,769.36,951.76,725.86,435.16,1355.81,0.09,0.5,0.3,0.2,3468.5899999999997,3.910473506200676,0.08229988726042842,0.4588500563697859,0.27508455467869225,0.1837655016910936,0.259326546024531,0.369964506500401,0.629291052524932,0.16,0.096,0.944,878.13,30883.832099999996,12.861621621621621,1.7790686274509804,1.7761632653061226,8.267134146341464,3,3,0
Indian,26095,Royal Diner,Full-service,North Shore,1.03,46.14,758,188,8674.32,285,171,114,13149.9,7889.94,5259.96,0.35553887799615,0.487396939657629,0.27,15,4.43,505.02,1362.42,-1485.09,-891.06,321.13,0.33,0.5,0.3,0.2,-692.5999999999998,-0.913720316622691,0.2480211081794195,0.3759894459102902,0.2255936675461741,0.15039577836411608,0.35553887799615,0.487396939657629,0.842935817653779,0.135,0.081,0.886,780.74,36023.3436,7.208571428571429,-5.192622377622377,-5.180581395348837,2.7924347826086957,3,1,1
Indian,25421,Curry Cafe,Cafe,West Auckland,1.04,43.91,1265,115,5049.65,575,345,230,25248.25,15148.95,10099.3,0.2610485361889,0.419636834273115,0.33,5,1.48,340.4,1612.43,-269.79,-161.87,2884.45,0.1,0.5,0.3,0.2,4065.22,3.2136126482213436,0.09090909090909088,0.4545454545454545,0.2727272727272727,0.18181818181818177,0.2610485361889,0.419636834273115,0.680685370462015,0.165,0.099,0.296,1315.6000000000001,57767.996000000014,13.900258620689655,-0.4683854166666667,-0.46783236994219657,12.486796536796536,3,0,3
Indian,25624,Tandoori Cafe,Cafe,South Auckland,1.05,44.45,592,63,2800.35,264,159,106,11734.8,7067.55,4711.7,0.24694876331836,0.444818848767318,0.3,10,2.95,312.7,863.16,96.61,58.18,1139.6,0.12,0.5,0.3,0.2,2157.5499999999997,3.6445101351351346,0.10641891891891891,0.4459459459459459,0.2685810810810811,0.17905405405405403,0.24694876331836,0.444818848767318,0.6917676120856779,0.15,0.09,0.5900000000000001,621.6,27630.120000000003,13.486875,0.36456603773584906,0.363625,10.650467289719625,3,0,2
Indian,25138,Tandoori Corner,Full-service,CBD,0.99,32.44,1944,493,15992.92,726,435,290,23551.44,14111.4,9407.6,0.360403733514249,0.534040835872293,0.32,6,1.77,513.3,1688.14,-5050.48,-3026.11,479.72,0.34,0.5,0.3,0.2,-5908.729999999999,-3.0394701646090527,0.2536008230452675,0.3734567901234568,0.22376543209876543,0.1491769547325103,0.360403733514249,0.534040835872293,0.8944445693865419,0.16,0.096,0.35400000000000004,1924.56,62432.7264,3.417287449392713,-6.947015130674002,-6.940619266055046,1.6485223367697595,3,1,0
Indian,26033,Tandoori Eatery,Cafe,South Auckland,1.05,38.54,624,76,2929.04,274,164,110,10559.96,6320.56,4239.4,0.209710792731494,0.378078755852766,0.28,11,3.25,357.5,1207.38,1396.14,835.64,1390.02,0.14,0.5,0.3,0.2,4829.18,7.739070512820513,0.12179487179487179,0.4391025641025641,0.26282051282051283,0.17628205128205127,0.209710792731494,0.378078755852766,0.58778954858426,0.14,0.084,0.65,655.2,25251.408,15.680259740259741,5.076872727272727,5.064484848484849,12.522702702702702,3,0,2
Indian,25389,Curry Bistro,QSR,South Auckland,1.05,42.54,1741,186,7912.44,778,466,311,33096.12,19823.64,13229.94,0.237165483646095,0.359869566210546,0.31,17,5.02,1561.22,3188.44,3076.78,1842.9,3769.98,0.12,0.5,0.3,0.2,11878.1,6.822573233773693,0.10683515221137277,0.44686961516369905,0.26766226306720275,0.17863296955772545,0.237165483646095,0.359869566210546,0.597035049856641,0.155,0.093,1.004,1828.0500000000002,77765.247,17.05048128342246,3.949653401797176,3.946252676659529,12.08326923076923,3,3,2
Indian,26119,Spice Kitchen,QSR,CBD,0.99,31.17,1643,176,5485.92,734,440,293,22878.78,13714.8,9132.81,0.273105763569474,0.43161711092107,0.28,17,5.02,1470.86,1619.87,349.52,209.52,1225.85,0.12,0.5,0.3,0.2,3404.7599999999998,2.0722824102251978,0.10712111990261718,0.44674376141205113,0.2678027997565429,0.17833231892878879,0.273105763569474,0.43161711092107,0.704722874490544,0.14,0.084,1.004,1626.57,50700.1869,9.15180790960452,0.4755374149659864,0.47510204081632657,4.169557823129251,3,3,0
Indian,25860,Spice Kitchen,Ghost Kitchen,West Auckland,1.04,42.47,1443,81,3440.07,681,409,272,28922.07,17370.23,11551.84,0.278154794010334,0.256144532747567,0.32,5,1.48,402.56,1602.04,4213.97,2530.85,4977.14,0.06,0.5,0.3,0.2,13324.0,9.233541233541233,0.05613305613305614,0.471933471933472,0.28343728343728347,0.18849618849618852,0.278154794010334,0.256144532747567,0.534299326757901,0.16,0.096,0.296,1500.72,63735.57839999999,19.537073170731706,6.17884164222874,6.1728048780487805,18.23128205128205,3,2,3
